Device time,"Average fuel consumption (L/100km)","Average fuel consumption (total) (L/100km)","Average speed (km/h)","Calculated boost (bar)","Calculated instant fuel consumption (L/100km)","Calculated instant fuel rate (L/h)","Distance travelled (km)","Distance travelled (total) (km)","Engine coolant temperature (℃)","Engine RPM (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (L)","Fuel used (total) (L)","Fuel used price ($)","Fuel used price (total) ($)","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℃)","MAF air flow rate (g/sec)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Throttle position (%)","Vehicle acceleration (m_sec2)","Vehicle speed (km/h)",
23-11-2020 10:06:19.560,,,,,,,,,,1738,,,,,,,,,,,,,,,,
23-11-2020 10:06:19.843,,,,,,,,,,,,,,,,,,,0.42578125,18.0487776,,,,,,
23-11-2020 10:06:20.403,,,,,,,,,,,0,,,,,,,,,,,,16.078431372549,,,
23-11-2020 10:06:20.676,11.5752127009988,16.7691433231105,,-0.711776891132724,,0,,,,,,0.126246473206676,0.182894712859774,0.127508937938743,0.06,0,,6.25,,,,,,,,
23-11-2020 10:06:20.949,,,57.2889196623169,,0,,1.12505669819444,1.12505669819444,,,,,,,,,,,,,,,,,74,
23-11-2020 10:06:21.231,,,,,,,,,,1667,,,,,,,,,,,,,,,,
23-11-2020 10:06:21.507,,,,,,,,,,,,,,,,,,,2.39453125,29.38261725,,,,,,
23-11-2020 10:06:22.064,,,,,,,,,,,0,,,,,,,,,,,,16.078431372549,,,
23-11-2020 10:06:22.334,11.221343191795,16.2564885088275,,-0.705474421273827,,0,,,,,,0.126246473206676,0.182894712859774,0.127508937938743,0.06,0,,6.12,,,,,,,,
23-11-2020 10:06:22.612,,,57.6498861283121,,0,,1.15876828880556,1.15876828880556,,,,,,,,,,,,,,,,,73,
23-11-2020 10:06:22.892,,,,,,,,,,1690,,,,,,,,,,,,,,,,
23-11-2020 10:06:27.213,,,58.6274484559697,,0,,1.25335526763889,1.25335526763889,,,,,,,,,,,,,,,,,74,
23-11-2020 10:06:27.498,,,,,,,,,,1783,,,,,,,,,,,,,,,,
23-11-2020 10:06:27.783,,,,,,,,,,,,,,,,,,,-0.3359375,13.6728816,,,,,,
23-11-2020 10:06:28.329,,,,,,,,,,,1,,,,,,,,,,,,21.9607843137255,,,
23-11-2020 10:06:28.603,10.9561607900221,15.4758880465894,,-0.184317240344079,,6.3587521853056,,,,,,0.137319618392728,0.193967858045825,0.138692814576655,0.06,18.2967795172014,,17.63,,,,,,,,
23-11-2020 10:06:28.877,,,58.9738110522971,,8.47833624707413,,1.28800747180556,1.28800747180556,,,,,,,,,,,,,,,,,75,
23-11-2020 10:06:29.162,,,,,,,,,,1847,,,,,,,,,,,,,,,,
23-11-2020 10:06:29.443,,,,,,,,,,,,,,,,,,,0.0078125,14.8063104,,,,,,
23-11-2020 10:06:29.997,,,,,,,,,,,1,,,,,,,,,,,,19.6078431372549,,,
23-11-2020 10:06:30.280,10.8074170257436,15.2055467643613,,-0.463134275896371,,4.03678306066707,,,,,,0.139200338800763,0.195848578453861,0.140592342188771,0.06,11.6155068584811,,12.12,,,,,,,,
23-11-2020 10:06:30.554,,,59.3294377248639,,5.31155665877246,,1.32341670991667,1.32341670991667,,,,,,,,,,,,,,,,,76,
23-11-2020 10:06:30.828,,,,,,,,,,1771,,,,,,,,,,,,,,,,
23-11-2020 10:06:31.112,,,,,,,,,,,,,,,,,,,0.0625,15.1506432,,,,,,
23-11-2020 10:06:31.662,,,,,,,,,,,1,,,,,,,,,,,,18.8235294117647,,,
23-11-2020 10:06:31.935,10.6012550598476,14.8817087694479,,-0.665797186270254,,2.38915667118163,,,,,,0.14029878092291,0.196947020576007,0.141701768732139,0.06,6.87459922493588,,7.34,,,,,,,,
23-11-2020 10:06:32.210,,,59.6461196493447,,3.18554222824217,,1.35792259533333,1.35792259533333,,,,,,,,,,,,,,,,,75,
23-11-2020 10:06:32.483,,,,,,,,,,1732,,,,,,,,,,,,,,,,
23-11-2020 10:06:32.767,,,,,,,,,,,,,,,,,,,0.109375,15.494976,,,,,,
23-11-2020 10:06:33.322,,,,,,,,,,,1,,,,,,,,,,,,21.1764705882353,,,
23-11-2020 10:06:33.595,10.5362674572227,14.7079514580469,,-0.0974691057775254,,6.02157173970719,,,,,,0.14307435650638,0.199722596159477,0.144505100071444,0.06,17.3265708833625,,18.92,,,,,,,,
23-11-2020 10:06:33.870,,,59.9309780423088,,8.13725910771242,,1.39203331466667,1.39203331466667,,,,,,,,,,,,,,,,,74,
23-11-2020 10:06:34.160,,,,,,,,,,1872,,,,,,,,,,,,,,,,
23-11-2020 10:06:34.444,,,,,,,,,,,,,,,,,,,-0.0078125,14.7345744,,,,,,
23-11-2020 10:06:35.010,,,,,,,,,,,1,,,,,,,,,,,,25.0980392156863,,,
23-11-2020 10:06:35.283,10.6620984998207,14.7315585519791,,0.511608714730397,,11.3961763442029,,,,,,0.148419963160078,0.205068202813176,0.149904162791679,0.06,32.7915477490819,,34.05,,,,,,,,
23-11-2020 10:06:35.579,,,60.232826944014,,15.1949017922706,,1.42764288966667,1.42764288966667,,,,,,,,,,,,,,,,,75,
23-11-2020 10:06:35.863,,,,,,,,,,1901,,,,,,,,,,,,,,,,
23-11-2020 10:06:36.145,,,,,,,,,,,,,,,,,,,-0.15234375,14.2180752,,,,,,
23-11-2020 10:06:36.696,,,,,,,,,,,1,,,,,,,,,,,,42.3529411764706,,,
23-11-2020 10:06:36.971,10.9967658779318,14.9647217346183,,1.31301229432067,,18.2962167974305,,,,,,0.156994546149583,0.213642785802681,0.158564491611079,0.06,52.6458391498731,,52.75,,,,,,,,
23-11-2020 10:06:37.246,,,60.554056468245,,23.7613205161435,,1.46328975519444,1.46328975519444,,,,,,,,,,,,,,,,,77,
23-11-2020 10:06:37.526,,,,,,,,,,2480,,,,,,,,,,,,,,,,
23-11-2020 10:06:37.800,,,,,,,,,,,,,,,,,,,-0.03125,14.634144,,,,,,
23-11-2020 10:06:38.361,,,,,,,,,,,1,,,,,,,,,,,,38.8235294117647,,,
23-11-2020 10:06:38.647,11.2670321919933,15.1383255877138,,0.683367136166222,,16.9133451718887,,,,,,0.164869327779898,0.221517567432995,0.166518021057697,0.06,48.6667412866786,,50.19,,,,,,,,
23-11-2020 10:06:38.921,,,60.9214096600821,,21.1416814648608,,1.50051299741667,1.50051299741667,,,,,,,,,,,,,,,,,80,
23-11-2020 10:06:39.194,,,,,,,,,,2439,,,,,,,,,,,,,,,,
23-11-2020 10:06:39.478,,,,,,,,,,,,,,,,,,,0.0234375,14.8923936,,,,,,
23-11-2020 10:06:40.021,,,,,,,,,,,1,,,,,,,,,,,,33.3333333333333,,,
23-11-2020 10:06:40.294,11.4609449109122,15.2362030893236,,0.5977720606291,,15.520656533507,,,,,,0.171972968015002,0.2286212076681,0.173692697695152,0.06,44.6593957871218,,46.87,,,,,,,,
23-11-2020 10:06:40.569,,,61.3060498157478,,18.9276299189109,,1.53805310536111,1.53805310536111,,,,,,,,,,,,,,,,0.331722290855564,82,
23-11-2020 10:06:40.852,,,,,,,,,,2428,,,,,,,,,,,,,,,,
23-11-2020 10:06:41.136,,,,,,,,,,,,,,,,,,,-0.01171875,14.70588,,,,,,
23-11-2020 10:06:41.708,,,,,,,,,,,1,,,,,,,,,,,,30.5882352941176,,,
23-11-2020 10:06:41.992,11.6013357573621,15.2844491333335,,0.397903605103584,,13.7054487682143,,,,,,0.178434704879477,0.235082944532575,0.180219051928272,0.06,39.4362867098059,,40.87,,,,,,,,
23-11-2020 10:06:42.274,,,61.6896329730769,,16.7139619124564,,1.57690596497222,1.57690596497222,,,,,,,,,,,,,,,,0.290403015696256,82,
23-11-2020 10:06:42.558,,,,,,,,,,2412,,,,,,,,,,,,,,,,
23-11-2020 10:06:42.841,,,,,,,,,,,,,,,,,,,0.06640625,15.1793376,,,,,,
23-11-2020 10:06:43.396,,,,,,,,,,,1,,,,,,,,,,,,33.7254901960784,,,
23-11-2020 10:06:43.668,11.7738023321759,15.3661687073069,,0.646739530412798,,15.5164061390457,,,,,,0.18566179128012,0.242310030933218,0.187518409192921,0.06,44.6471656312592,,47.76,,,,,,,,
23-11-2020 10:06:43.963,,,62.0736661870323,,18.6944652277659,,1.61584167536111,1.61584167536111,,,,,,,,,,,,,,,,0.248104223225126,83,
23-11-2020 10:06:44.248,,,,,,,,,,2429,,,,,,,,,,,,,,,,
23-11-2020 10:06:44.531,,,,,,,,,,,,,,,,,,,0.05859375,15.136296,,,,,,
23-11-2020 10:06:45.097,,,,,,,,,,,1,,,,,,,,,,,,32.9411764705882,,,
23-11-2020 10:06:45.369,11.93225939881,15.4380632480911,,0.588873370491215,,15.1239476253111,,,,,,0.192806420178165,0.249454659831263,0.194734484379947,0.06,43.5178989628638,,46.42,,,,,,,,
23-11-2020 10:06:45.642,,,62.4418742429027,,18.2216236449531,,1.654538823,1.654538823,,,,,,,,,,,,,,,,0.123987917625403,83,
23-11-2020 10:06:45.926,,,,,,,,,,2418,,,,,,,,,,,,,,,,
23-11-2020 10:06:46.209,,,,,,,,,,,,,,,,,,,-0.015625,14.6915328,,,,,,
23-11-2020 10:06:46.777,,,,,,,,,,,1,,,,,,,,,,,,32.156862745098,,,
23-11-2020 10:06:47.051,12.0695838851345,15.4933923123301,,0.510178550240242,,14.7493399027026,,,,,,0.199695951154102,0.256344190807199,0.201692910665643,0.06,42.4399964583682,,43.94,,,,,,,,
23-11-2020 10:06:47.336,,,62.7831566692358,,17.9869998813446,,1.69312643766667,1.69312643766667,,,,,,,,,,,,,,,,,82,
23-11-2020 10:06:47.619,,,,,,,,,,2399,,,,,,,,,,,,,,,,
23-11-2020 10:06:47.902,,,,,,,,,,,,,,,,,,,-0.09765625,14.3902416,,,,,,
23-11-2020 10:06:48.449,,,,,,,,,,,1,,,,,,,,,,,,26.2745098039216,,,
23-11-2020 10:06:48.732,12.0326783883738,15.3784556671909,,-0.132629832735279,,8.63598930838936,,,,,,0.20372845895296,0.260376698606057,0.205765743542489,0.06,24.8493395691147,,25.2,,,,,,,,
23-11-2020 10:06:49.020,,,63.0937650873934,,10.6617151955424,,1.73101781466667,1.73101781466667,,,,,,,,,,,,,,,,-0.0411813355671144,81,
23-11-2020 10:06:49.293,,,,,,,,,,2338,,,,,,,,,,,,,,,,
23-11-2020 10:06:49.578,,,,,,,,,,,,,,,,,,,-0.15625,14.203728,,,,,,
23-11-2020 10:06:50.123,,,,,,,,,,,1,,,,,,,,,,,,30.1960784313725,,,
23-11-2020 10:06:50.396,12.1678321492373,15.4403715288511,,0.527883420894631,,14.9225727487573,,,,,,0.210627342162036,0.267275581815133,0.212733615583656,0.06,42.9384595368202,,42.98,,,,,,,,
23-11-2020 10:06:50.670,,,63.3717859032036,,18.6532159359467,,1.76771514577778,1.76771514577778,,,,,,,,,,,,,,,,-0.1242500021371,80,
23-11-2020 10:06:50.945,,,,,,,,,,2346,,,,,,,,,,,,,,,,
23-11-2020 10:06:51.235,,,,,,,,,,,,,,,,,,,-0.1796875,14.131992,,,,,,
23-11-2020 10:06:51.788,,,,,,,,,,,1,,,,,,,,,,,,30.1960784313725,,,
23-11-2020 10:06:52.071,12.2920052535035,15.4966075214878,,0.452588021955914,,14.3143592891154,,,,,,0.217287638585981,0.273935878239078,0.219460514971841,0.06,41.1883759911554,,41.02,,,,,,,,
23-11-2020 10:06:52.344,,,63.6606747517682,,17.6720485050807,,1.80535974727778,1.80535974727778,,,,,,,,,,,,,,,,,81,
23-11-2020 10:06:52.627,,,,,,,,,,2357,,,,,,,,,,,,,,,,
23-11-2020 10:06:52.911,,,,,,,,,,,,,,,,,,,-0.04296875,14.562408,,,,,,
23-11-2020 10:06:53.467,,,,,,,,,,,1,,,,,,,,,,,,27.0588235294118,,,
23-11-2020 10:06:53.741,12.26813753658,15.4059187870213,,-0.0628745577933557,,9.04863144980546,,,,,,0.22148401682609,0.278132256479188,0.223698856994351,0.06,26.0366829441944,,26.72,,,,,,,,
23-11-2020 10:06:54.020,,,63.9406461073274,,11.1711499380314,,1.84305873802778,1.84305873802778,,,,,,,,,,,,,,,,,81,
23-11-2020 10:06:54.304,,,,,,,,,,2342,,,,,,,,,,,,,,,,
23-11-2020 10:06:54.587,,,,,,,,,,,,,,,,,,,0.07421875,15.2510736,,,,,,
23-11-2020 10:06:55.132,,,,,,,,,,,1,,,,,,,,,,,,25.0980392156863,,,
23-11-2020 10:06:55.405,12.2057420765826,15.2793413322263,,-0.181356813524768,,7.51476402147074,,,,,,0.22495899588359,0.281607235536687,0.227208585842425,0.06,21.6231072414469,,23.24,,,,,,,,
23-11-2020 10:06:55.680,,,64.1934995365336,,9.39345502683842,,1.87994662469444,1.87994662469444,,,,,,,,,,,,,,,,,80,
23-11-2020 10:06:55.965,,,,,,,,,,2312,,,,,,,,,,,,,,,,
23-11-2020 10:06:56.249,,,,,,,,,,,,,,,,,,,0.015625,14.8780464,,,,,,
23-11-2020 10:06:56.811,,,,,,,,,,,1,,,,,,,,,,,,21.1764705882353,,,
23-11-2020 10:06:57.096,12.1045752667887,15.1178650543274,,-0.407341626417906,,5.53872983297423,,,,,,0.227559554161592,0.28420779381469,0.229835149703208,0.06,15.9372335335639,,16.71,,,,,,,,
23-11-2020 10:06:57.401,,,64.4153146636398,,7.10093568330029,,1.91724509369444,1.91724509369444,,,,,,,,,,,,,,,,-0.0825350526533689,78,
23-11-2020 10:06:57.676,,,,,,,,,,2242,,,,,,,,,,,,,,,,
23-11-2020 10:06:57.953,,,,,,,,,,,,,,,,,,,-0.234375,13.9598256,,,,,,
23-11-2020 10:06:58.502,,,,,,,,,,,1,,,,,,,,,,,,17.6470588235294,,,
23-11-2020 10:06:58.774,11.9425592737655,14.8972279199082,,-0.693545432616818,,3.02040904878094,,,,,,0.228968131737821,0.285616371390918,0.231257813055199,0.06,8.6909753371131,,8.55,,,,,,,,
23-11-2020 10:06:59.049,,,64.5604705656634,,4.08163384970398,,1.95111499647222,1.95111499647222,,,,,,,,,,,,,,,,-0.29002399973457,74,
23-11-2020 10:06:59.334,,,,,,,,,,2120,,,,,,,,,,,,,,,,
23-11-2020 10:06:59.607,,,,,,,,,,,,,,,,,,,2.34375,29.38261725,,,,,,
23-11-2020 10:07:00.151,,,,,,,,,,,0,,,,,,,,,,,,17.2549019607843,,,
23-11-2020 10:07:00.435,11.7352453418591,14.638623141503,,-0.668820272258819,,0,,,,,,0.228968131737821,0.285616371390918,0.231257813055199,0.06,0,,8.71,,,,,,,,
23-11-2020 10:07:00.709,,,64.6572618764601,,0,,1.98385857333333,1.98385857333333,,,,,,,,,,,,,,,,-0.415247899549473,71,
23-11-2020 10:07:00.983,,,,,,,,,,2060,,,,,,,,,,,,,,,,
23-11-2020 10:07:01.266,,,,,,,,,,,,,,,,,,,-0.34765625,13.6441872,,,,,,
23-11-2020 10:07:01.844,,,,,,,,,,,1,,,,,,,,,,,,23.5294117647059,,,
23-11-2020 10:07:02.116,11.6951521819454,14.5506097440193,,-0.278688232934801,,6.52392827255676,,,,,,0.232015279225904,0.288663518879002,0.234335432018163,0.06,18.7720599435927,,18.05,,,,,,,,
23-11-2020 10:07:02.401,,,64.7378527406726,,9.31989753222394,,2.01675226944444,2.01675226944444,,,,,,,,,,,,,,,,-0.413291994942225,70,
23-11-2020 10:07:02.674,,,,,,,,,,2096,,,,,,,,,,,,,,,,
23-11-2020 10:07:02.957,,,,,,,,,,,,,,,,,,,-0.25390625,13.9024368,,,,,,
23-11-2020 10:07:03.503,,,,,,,,,,,1,,,,,,,,,,,,16.4705882352941,,,
23-11-2020 10:07:03.776,11.5492438715343,14.3581282601312,,-0.792066774384837,,1.96161531025355,,,,,,0.232919637882842,0.289567877535939,0.23524883426167,0.06,5.64438458731206,,5.53,,,,,,,,
23-11-2020 10:07:04.054,,,64.7997563835192,,2.84292073949789,,2.04843252886111,2.04843252886111,,,,,,,,,,,,,,,,-0.375797911035617,69,
23-11-2020 10:07:04.328,,,,,,,,,,1580,,,,,,,,,,,,,,,,
23-11-2020 10:07:04.602,,,,,,,,,,,,,,,,,,,0.7578125,21.7647024,,,,,,
23-11-2020 10:07:05.168,,,,,,,,,,,0,,,,,,,,,,,,19.2156862745098,,,
23-11-2020 10:07:05.441,11.3706277654329,14.1360710424245,,-0.390334203534079,,0,,,,,,0.232919637882842,0.289567877535939,0.23524883426167,0.06,0,,11.74,,,,,,,,
23-11-2020 10:07:05.714,,,64.845777566511,,0,,2.07979562297222,2.07979562297222,,,,,,,,,,,,,,,,-0.250046886291649,68,
23-11-2020 10:07:06.008,,,,,,,,,,1608,,,,,,,,,,,,,,,,
23-11-2020 10:07:06.295,,,,,,,,,,,,,,,,,,,-0.36328125,13.6154928,,,,,,
23-11-2020 10:07:06.872,,,,,,,,,,,1,,,,,,,,,,,,15.6862745098039,,,
23-11-2020 10:07:07.145,11.248203486112,13.9719441761776,,-0.703044670039066,,2.15507923102311,,,,,,0.233939643767166,0.290587883420263,0.236279040204837,0.06,6.20106089733308,,5.95,,,,,,,,
23-11-2020 10:07:07.428,,,64.8919042758583,,3.16923416326928,,2.11216193808333,2.11216193808333,,,,,,,,,,,,,,,,-0.124033546112882,68,
23-11-2020 10:07:07.702,,,,,,,,,,1519,,,,,,,,,,,,,,,,
23-11-2020 10:07:07.977,,,,,,,,,,,,,,,,,,,1.29296875,29.38261725,,,,,,
23-11-2020 10:07:08.539,,,,,,,,,,,0,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:07:08.815,11.0758384359228,13.757841109662,,-0.709152983510793,,0,,,,,,0.233939643767166,0.290587883420263,0.236279040204837,0.06,0,,5.51,,,,,,,,
23-11-2020 10:07:09.089,,,64.9212875710741,,0,,2.14307724744444,2.14307724744444,,,,,,,,,,,,,,,,-0.124602669499553,67,
23-11-2020 10:07:09.372,,,,,,,,,,1533,,,,,,,,,,,,,,,,
23-11-2020 10:07:09.656,,,,,,,,,,,,,,,,,,,0.203125,16.1549472,,,,,,
23-11-2020 10:07:10.233,,,,,,,,,,,0,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:07:10.506,10.9160621273046,13.5593751353004,,-0.7042740848382,,0,,,,,,0.233939643767166,0.290587883420263,0.236279040204837,0.06,0,,5.65,,,,,,,,
23-11-2020 10:07:10.779,,,64.936498101893,,0,,2.17407024244444,2.17407024244444,,,,,,,,,,,,,,,,-0.123905189236059,66,
23-11-2020 10:07:11.054,,,,,,,,,,1527,,,,,,,,,,,,,,,,
23-11-2020 10:07:11.328,,,,,,,,,,,,,,,,,,,-0.45703125,13.342896,,,,,,
23-11-2020 10:07:11.875,,,,,,,,,,,0,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:07:12.168,10.7604455090712,13.3660761159923,,-0.703609042880222,,0,,,,,,0.233939643767166,0.290587883420263,0.236279040204837,0.06,0,,5.64,,,,,,,,
23-11-2020 10:07:12.441,,,64.9373618349584,,0,,2.20407834827778,2.20407834827778,,,,,,,,,,,,,,,,-0.123875929377302,65,
23-11-2020 10:07:12.725,,,,,,,,,,1475,,,,,,,,,,,,,,,,
23-11-2020 10:07:13.008,,,,,,,,,,,,,,,,,,,2.4453125,29.38261725,,,,,,
23-11-2020 10:07:13.563,,,,,,,,,,,0,,,,,,,,,,,,15.2941176470588,,,
23-11-2020 10:07:13.836,10.6139440982196,13.1840995419842,,-0.709175433688885,,0,,,,,,0.233939643767166,0.290587883420263,0.236279040204837,0.06,0,,5.35,,,,,,,,
23-11-2020 10:07:14.125,,,64.9382134709212,,0,,2.23448381897222,2.23448381897222,,,,,,,,,,,,,,,,-0.124424647985251,65,
23-11-2020 10:07:14.401,,,,,,,,,,1591,,,,,,,,,,,,,,,,
23-11-2020 10:07:14.686,,,,,,,,,,,,,,,,,,,-0.5546875,13.0989936,,,,,,
23-11-2020 10:07:15.253,,,,,,,,,,,1,,,,,,,,,,,,26.2745098039216,,,
23-11-2020 10:07:15.536,10.6908359746842,13.2260183363606,,0.452126233303027,,10.4699039993005,,,,,,0.238884999967179,0.295533239620277,0.241273849966851,0.06,30.1262762659873,,27.81,,,,,,,,
23-11-2020 10:07:15.811,,,65.0061601502083,,14.9570057132865,,2.26725674758333,2.26725674758333,,,,,,,,,,,,,,,,,70,
23-11-2020 10:07:16.086,,,,,,,,,,1788,,,,,,,,,,,,,,,,
23-11-2020 10:07:16.360,,,,,,,,,,,,,,,,,,,-0.33984375,13.6728816,,,,,,
23-11-2020 10:07:16.909,,,,,,,,,,,1,,,,,,,,,,,,21.5686274509804,,,
23-11-2020 10:07:17.181,10.5845103192011,13.0830469191464,,-0.702390353906838,,2.39129478097425,,,,,,0.239978024410742,0.29662626406384,0.24237780465485,0.06,6.88075145768834,,6.63,,,,,,,,
23-11-2020 10:07:17.465,,,65.1230857926766,,3.23147943374899,,2.30125257780556,2.30125257780556,,,,,,,,,,,,,,,,,74,
23-11-2020 10:07:17.740,,,,,,,,,,1701,,,,,,,,,,,,,,,,
23-11-2020 10:07:18.014,,,,,,,,,,,,,,,,,,,0.359375,17.4748896,,,,,,
23-11-2020 10:07:18.570,,,,,,,,,,,0,,,,,,,,,,,,16.8627450980392,,,
23-11-2020 10:07:18.854,10.428147988848,12.8897743309298,,-0.614535029570406,,0,,,,,,0.239978024410742,0.29662626406384,0.24237780465485,0.06,0,,8.09,,,,,,,,
23-11-2020 10:07:19.134,,,65.2639365665038,,0,,2.33648614402778,2.33648614402778,,,,,,,,,,,,,,,,0.456579674723873,76,
23-11-2020 10:07:19.419,,,,,,,,,,1832,,,,,,,,,,,,,,,,
23-11-2020 10:07:19.702,,,,,,,,,,,,,,,,,,,-0.30859375,13.7589648,,,,,,
23-11-2020 10:07:20.246,,,,,,,,,,,1,,,,,,,,,,,,23.1372549019608,,,
23-11-2020 10:07:20.529,10.4531153566958,12.8776210529052,,0.155021224435384,,9.15049727164167,,,,,,0.244235591928437,0.300883831581535,0.246677947847721,0.06,26.3297933577096,,25.53,,,,,,,,
23-11-2020 10:07:20.802,,,65.4522386535019,,11.4381215895521,,2.37355762625,2.37355762625,,,,,,,,,,,,,,,,0.624079398636293,80,
23-11-2020 10:07:21.086,,,,,,,,,,1955,,,,,,,,,,,,,,,,
23-11-2020 10:07:21.370,,,,,,,,,,,,,,,,,,,-0.16015625,14.1893808,,,,,,
23-11-2020 10:07:21.926,,,,,,,,,,,1,,,,,,,,,,,,16.4705882352941,,,
23-11-2020 10:07:22.209,10.3408284357099,12.7274669157116,,-0.693352828558037,,2.59271645566735,,,,,,0.245445521953221,0.302093761606319,0.247899977172753,0.06,7.46032554147817,,7.46,,,,,,,,
23-11-2020 10:07:22.492,,,65.6510048763251,,3.20088451316957,,2.41159621175,2.41159621175,,,,,,,,,,,,,,,,0.457323266301217,81,
23-11-2020 10:07:22.776,,,,,,,,,,1886,,,,,,,,,,,,,,,,
23-11-2020 10:07:23.059,,,,,,,,,,,,,,,,,,,-0.05078125,14.5480608,,,,,,
23-11-2020 10:07:23.605,,,,,,,,,,,2,,,,,,,,,,,,25.8823529411765,,,
23-11-2020 10:07:23.878,10.3739427089451,12.7229362667012,,0.325154540852006,,10.2066985610121,,,,,,0.250177609378036,0.306825849031134,0.252679385471816,0.06,29.3689245510989,,30.11,,,,,,,,
23-11-2020 10:07:24.156,,,65.8665555934207,,12.2972271819423,,2.44995324383333,2.44995324383333,,,,,,,,,,,,,,,,0.373610598226784,83,
23-11-2020 10:07:24.440,,,,,,,,,,1939,,,,,,,,,,,,,,,,
23-11-2020 10:07:24.723,,,,,,,,,,,,,,,,,,,-0.31640625,13.7302704,,,,,,
23-11-2020 10:07:25.310,,,,,,,,,,,1,,,,,,,,,,,,20.3921568627451,,,
23-11-2020 10:07:25.594,10.2821136206496,12.5943307944134,,-0.576571410340638,,3.62762114124731,,,,,,0.251906976183734,0.308555215836831,0.254426045945571,0.06,10.4381775321774,,10.1,,,,,,,,
23-11-2020 10:07:25.878,,,66.0967830660645,,4.31859659672299,,2.49013221016667,2.49013221016667,,,,,,,,,,,,,,,,0.329495869573225,84,
23-11-2020 10:07:26.162,,,,,,,,,,1938,,,,,,,,,,,,,,,,
23-11-2020 10:07:26.437,,,,,,,,,,,,,,,,,,,0.109375,15.494976,,,,,,
23-11-2020 10:07:26.989,,,,,,,,,,,1,,,,,,,,,,,,21.9607843137255,,,
23-11-2020 10:07:27.261,10.2117953476241,12.4867042629746,,-0.314636315718232,,5.13997799134625,,,,,,0.254287205187488,0.310935444840585,0.256830077239363,0.06,14.7898583385996,,16.15,,,,,,,,
23-11-2020 10:07:27.545,,,66.3263137594175,,6.04703293099559,,2.52949371738889,2.52949371738889,,,,,,,,,,,,,,,,0.205965439302466,85,
23-11-2020 10:07:27.830,,,,,,,,,,1968,,,,,,,,,,,,,,,,
23-11-2020 10:07:28.113,,,,,,,,,,,,,,,,,,,-0.1015625,14.3758944,,,,,,
23-11-2020 10:07:28.668,,,,,,,,,,,1,,,,,,,,,,,,16.8627450980392,,,
23-11-2020 10:07:28.940,10.1005836330978,12.3400926409152,,-0.692058098811919,,2.58652161801047,,,,,,0.25549362841882,0.312141868071918,0.258048564703008,0.06,7.44250041235695,,7.54,,,,,,,,
23-11-2020 10:07:29.220,,,66.5392881995048,,3.07919240239341,,2.56856814905556,2.56856814905556,,,,,,,,,,,,,,,,,84,
23-11-2020 10:07:29.494,,,,,,,,,,1906,,,,,,,,,,,,,,,,
23-11-2020 10:07:29.777,,,,,,,,,,,,,,,,,,,2.38671875,29.38261725,,,,,,
23-11-2020 10:07:30.332,,,,,,,,,,,0,,,,,,,,,,,,16.4705882352941,,,
23-11-2020 10:07:30.606,9.94692815578062,12.1523685554806,,-0.686888182327132,,0,,,,,,0.25549362841882,0.312141868071918,0.258048564703008,0.06,0,,7.42,,,,,,,,
23-11-2020 10:07:30.889,,,66.7228310567807,,0,,2.60659773777778,2.60659773777778,,,,,,,,,,,,,,,,,82,
23-11-2020 10:07:31.174,,,,,,,,,,1909,,,,,,,,,,,,,,,,
23-11-2020 10:07:31.458,,,,,,,,,,,,,,,,,,,0.37109375,17.5609728,,,,,,
23-11-2020 10:07:32.003,,,,,,,,,,,2,,,,,,,,,,,,20.7843137254902,,,
23-11-2020 10:07:32.285,9.87180336305442,12.0450669561316,,-0.401514727791827,,3.91184994096448,,,,,,0.257318203139247,0.313966442792345,0.25989138517064,0.06,11.2560222176302,,13.93,,,,,,,,
23-11-2020 10:07:32.582,,,66.9045632441714,,4.77054870849327,,2.64516362472222,2.64516362472222,,,,,,,,,,,,,,,,-0.082870240754408,82,
23-11-2020 10:07:32.865,,,,,,,,,,1928,,,,,,,,,,,,,,,,
23-11-2020 10:07:33.149,,,,,,,,,,,,,,,,,,,-0.21875,14.0028672,,,,,,
23-11-2020 10:07:33.694,,,,,,,,,,,1,,,,,,,,,,,,17.2549019607843,,,
23-11-2020 10:07:33.981,9.78359209767241,11.9251699994571,,-0.627128245865845,,3.12734386439927,,,,,,0.258792019358828,0.315440259011926,0.261379939552417,0.06,8.99867135782021,,8.88,,,,,,,,
23-11-2020 10:07:34.256,,,67.0567264895369,,3.90917983049909,,2.68234711361111,2.68234711361111,,,,,,,,,,,,,,,,-0.206969213733461,80,
23-11-2020 10:07:34.541,,,,,,,,,,1859,,,,,,,,,,,,,,,,
23-11-2020 10:07:34.824,,,,,,,,,,,,,,,,,,,-0.51171875,13.199424,,,,,,
23-11-2020 10:07:35.380,,,,,,,,,,,1,,,,,,,,,,,,16.4705882352941,,,
